@relation full_data

@attribute price numeric
@attribute retail_price numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute size_encoded numeric
@attribute price_converted numeric
@attribute color_encoded numeric
@attribute units_sold_categories {Slow,Hot,Stable}

@data
13,15,0,3.49,55,21,11,6,8,9,1,0,0,1,2,3,0,33,50,3276,4.428571,0,8,14.3,24,Slow
6,17,0,4.35,3279,2091,612,336,109,131,1,0,1,0,3,2,0,40,50,110548,4.143666,1,8,6.6,4,Hot
12,100,0,3.68,40,16,8,7,5,4,0,0,0,0,50,3,0,28,50,4758,4.24359,0,8,13.2,58,Slow
12,11,0,3.96,247,135,37,32,17,26,0,0,0,0,50,3,0,41,50,31916,4.105778,1,2,13.2,13,Stable
14,126,1,4.09,150,76,37,19,10,8,0,0,0,0,50,4,0,40,50,14291,4.184732,0,2,15.4,67,Slow
11,10,1,4.38,8,6,1,0,0,1,0,0,0,0,50,2,0,139,50,120,4.283333,0,8,12.1,46,Slow
14,97,0,4.23,44,20,16,7,0,1,0,0,0,0,3,4,0,36,50,878,4.210706,0,2,15.4,3,Slow
9,9,0,3.37,238,86,40,37,26,49,0,0,0,0,13,3,0,41,50,28694,3.893845,0,1,9.9,60,Stable
11,10,1,3.8,10,5,1,2,1,1,0,0,0,0,10,2,0,26,50,247,3.94332,0,1,12.1,69,Slow
3.7,58,1,3.47,835,342,113,143,68,169,0,0,0,0,50,1,0,118,50,21012,4.189844,1,8,4.07,3,Stable
9,48,1,4.02,840,439,171,102,60,68,0,0,0,0,50,3,0,43,50,42919,4.105967,0,2,9.9,11,Hot
3.85,7,1,4.18,142,81,26,22,6,7,0,0,0,0,1,1,0,35,50,31138,4.117445,1,2,4.235,24,Stable
8,49,1,3.49,154,55,33,25,15,26,0,0,0,0,2,2,0,22,50,5422,3.988934,0,1,8.8,33,Stable
14,12,1,3.87,186,90,38,24,12,22,0,0,0,0,10,4,0,26,50,288,3.729167,0,8,15.4,13,Stable
11,250,0,3.64,3397,1342,691,618,301,445,0,0,0,0,50,3,0,47,50,402743,4.156715,1,2,12.1,60,Hot
6,6,0,3.75,506,226,106,65,41,68,0,0,0,0,7,2,0,24,50,2127,3.817583,0,1,6.6,69,Stable
8,7,0,3.39,1248,440,207,233,139,229,0,0,0,0,50,3,0,43,50,14194,4.041215,0,3,8.8,4,Stable
5.74,5,1,3.61,2366,981,434,368,220,363,0,0,0,0,1,1,0,50,50,59903,4.153665,1,3,6.314,60,Hot
2,2,1,4.13,143,82,28,15,5,13,0,0,0,0,50,1,0,42,50,1055,4.036019,0,8,2.2,25,Stable
8,7,1,3.81,166,77,31,28,10,20,0,0,0,0,50,3,0,58,50,6357,4.254208,0,8,8.8,24,Stable
2,2,0,4.19,81,50,14,6,4,7,1,0,1,0,1,1,0,35,50,126370,4.146957,1,1,2.2,24,Stable
11,10,0,3.13,908,268,132,169,129,210,0,0,0,0,50,2,0,24,50,2127,3.817583,0,2,12.1,7,Stable
11,20,0,3.56,3929,1417,804,786,411,511,0,0,0,0,50,2,0,37,50,33839,3.962381,0,3,12.1,58,Hot
5,85,1,3.7,296,133,45,52,29,37,0,0,0,0,2,2,0,41,50,18138,3.831514,0,1,5.5,53,Stable
9,8,0,3.7,27,11,4,6,5,1,0,0,0,0,50,3,0,81,50,104,3.894231,0,8,9.9,11,Slow
9,8,0,3.68,856,358,169,147,64,118,0,0,0,0,50,3,0,43,50,5083,3.947472,0,3,9.9,46,Stable
7,6,0,3.95,65,30,17,10,1,7,0,0,0,0,50,2,0,40,50,1047,3.956065,0,1,7.7,4,Slow
9,9,0,4.1,4874,2616,1011,657,284,306,0,0,0,0,50,3,0,41,50,20681,3.999371,1,2,9.9,15,Hot
11,11,1,3.59,1329,515,265,238,115,196,0,0,0,0,50,2,0,44,50,246312,4.203725,0,3,12.1,4,Stable
2,2,1,2.57,7,1,1,2,0,3,0,0,0,0,5,1,0,30,50,12919,4.02446,0,2,2.2,69,Slow
14,12,1,3.61,5891,2246,1221,1098,506,820,0,0,0,0,50,3,0,32,50,14553,3.915275,0,3,15.4,69,Hot
7,26,0,3.86,2092,1009,399,300,143,241,0,0,0,0,50,2,0,33,50,5534,3.999819,0,2,7.7,60,Hot
8,7,1,3.66,1467,624,262,246,122,213,0,0,0,0,50,3,0,41,50,8563,3.897115,0,8,8.8,4,Hot
13,11,1,3.87,2731,1223,644,419,178,267,0,0,0,0,48,3,0,37,50,16447,4.030461,0,3,14.3,56,Hot
8,7,0,4.13,1312,705,296,162,79,70,0,0,0,0,50,2,0,31,50,7356,4.053018,1,1,8.8,25,Hot
8,68,0,5,0,0,0,0,0,0,0,0,0,0,50,3,0,43,50,626,3.916933,0,2,8.8,60,Slow
11,10,1,3.8,75,35,12,12,10,6,0,0,0,0,20,3,0,31,50,3762,3.797448,0,2,12.1,24,Stable
5,5,0,3.97,30,16,5,5,0,4,0,0,0,0,50,2,0,45,50,10600,3.867547,0,2,5.5,67,Slow
5.75,16,1,4.26,27,18,4,2,0,3,0,0,0,0,50,2,0,32,50,36,4.444444,0,8,6.325,4,Slow
8,7,1,3.32,743,243,122,142,99,137,0,0,0,0,31,3,0,48,50,4178,3.93753,0,4,8.8,24,Stable
6,7,1,4,4,2,1,0,1,0,0,0,0,0,50,2,0,45,50,139788,4.166509,0,2,6.6,11,Slow
11,19,1,3.78,2729,1334,459,339,201,396,0,0,0,0,50,2,0,41,50,4336,4.003229,0,2,12.1,56,Hot
5.65,6,1,3.96,164,86,26,28,8,16,0,0,0,0,17,2,0,23,50,12309,4.04517,1,3,6.215,4,Stable
8,8,0,4.14,555,304,122,68,23,38,0,0,0,0,50,3,0,41,50,9678,3.799959,0,3,8.8,60,Stable
5,5,0,3.6,763,308,146,130,55,124,0,0,0,0,7,2,0,20,50,5995,4.028857,0,1,5.5,60,Stable
11,10,1,4.05,1479,754,329,219,73,104,0,0,0,0,50,2,0,45,50,5816,3.936382,0,3,12.1,4,Hot
49,42,0,4.67,6,4,2,0,0,0,1,0,0,1,2,12,1,41,2,29977,4.223138,0,8,53.9,55,Slow
5,5,1,4.83,6,5,1,0,0,0,0,0,0,0,1,2,0,40,50,231,3.038961,0,1,5.5,53,Slow
4.66,11,1,2.92,24,9,0,4,2,9,0,0,0,0,50,1,0,41,50,8443,4.275731,0,5,5.126,4,Slow
19,17,1,3.4,255,96,44,37,23,55,0,0,0,0,49,5,0,21,50,18762,3.76058,1,1,20.9,26,Stable
23,118,0,3.86,118,63,16,16,6,17,0,0,0,0,50,6,0,54,50,8117,4.064925,0,3,25.3,43,Slow
9,10,1,3.84,51,27,6,8,3,7,0,0,0,0,2,3,0,39,50,1078,3.651206,0,8,9.9,60,Slow
6,34,0,3.41,106,35,19,22,14,16,0,0,0,0,50,2,0,43,50,2044,4.002935,0,2,6.6,46,Stable
14,92,0,3.92,25,8,11,4,0,2,0,0,0,0,50,4,0,40,50,7328,4.22762,0,3,15.4,53,Slow
22,19,1,3.66,1103,461,218,170,94,160,0,0,0,0,50,6,0,38,50,4107,4.096908,0,2,24.2,19,Hot
8,7,1,2.98,108,36,9,17,9,37,0,0,0,0,20,2,0,36,50,942,3.475584,0,2,8.8,24,Stable
16,14,0,4.34,3075,1974,581,275,91,154,1,0,1,0,50,4,0,47,50,17621,4.301175,0,1,17.6,4,Hot
14,12,0,3.74,582,252,117,95,46,72,0,0,0,0,43,3,0,26,50,32858,3.885538,0,8,15.4,60,Stable
16,16,0,5,0,0,0,0,0,0,0,0,0,0,10,5,0,32,50,693,4.30303,0,8,17.6,58,Slow
8,8,0,4.18,668,385,126,85,33,39,0,0,0,0,48,2,0,15,50,5226,4.005741,0,1,8.8,24,Stable
9,8,1,4.22,827,471,185,96,36,39,0,0,0,0,50,3,0,43,50,14275,4.091419,0,3,9.9,11,Stable
14,12,0,4.23,65,41,8,10,2,4,1,0,1,0,50,4,0,33,50,3520,4.169886,0,2,15.4,4,Slow
11,10,1,3.76,1546,662,328,252,129,175,0,0,0,0,27,3,0,36,50,55499,4.138885,0,4,12.1,60,Hot
15,109,0,3.96,382,190,83,48,25,36,0,0,0,0,50,4,0,36,50,51369,3.968269,1,2,16.5,4,Stable
5.75,5,1,5,0,0,0,0,0,0,0,0,0,0,5,2,0,139,50,3,2.333333,0,1,6.325,60,Slow
9,8,1,3.29,99,40,12,10,11,26,0,0,0,0,44,3,0,28,50,88193,4.080891,1,8,9.9,53,Stable
6,6,0,3.21,362,117,60,52,48,85,0,0,0,0,50,2,0,24,50,5914,4.155394,0,2,6.6,4,Stable
8,7,0,4.09,1087,626,176,138,48,99,0,0,0,0,50,2,0,21,50,4019,3.960936,0,2,8.8,4,Hot
5.73,5,1,3.69,182,82,30,27,17,26,0,0,0,0,50,1,0,58,50,3396,4.279446,0,8,6.303,69,Stable
8,7,0,3.9,3700,1783,730,566,258,363,0,0,0,0,2,2,0,18,50,9492,4.130004,0,1,8.8,60,Hot
11,10,1,3.35,85,27,16,17,10,15,0,0,0,0,50,2,0,33,50,3668,3.895038,0,2,12.1,67,Stable
8,7,1,3.67,6,2,1,2,1,0,0,0,0,0,20,3,0,37,50,519,3.791908,0,2,8.8,13,Slow
7,17,0,5,2,2,0,0,0,0,0,0,0,0,2,2,0,21,50,46,3.608696,0,8,7.7,25,Slow
4,6,0,4,10927,5479,2331,1605,665,847,0,0,0,0,50,1,0,30,50,13665,4.094694,1,2,4.4,52,Hot
13,11,0,3.22,9,5,0,0,0,4,0,0,0,0,50,3,0,41,50,111,3.801802,0,8,14.3,0,Slow
12,85,1,4.15,153,87,30,19,6,11,0,0,0,0,50,3,0,40,50,15551,4.233683,0,2,13.2,42,Stable
5.78,50,1,3.55,876,362,142,141,77,154,0,0,0,0,50,1,0,10,50,27175,3.966035,0,1,6.358,25,Stable
5.86,11,0,4.28,512,310,108,46,25,23,1,0,1,0,50,2,0,29,50,904,4.264381,0,8,6.446,4,Stable
9,22,0,3.82,1860,891,323,280,161,205,0,0,0,0,50,3,0,18,50,9177,3.874033,0,1,9.9,11,Hot
3.87,4,0,3.34,94,33,13,19,11,18,0,0,0,0,1,1,0,22,50,3117,4.127366,0,1,4.257,25,Stable
9,38,0,4.52,312,216,64,16,9,7,1,0,1,0,50,3,0,55,50,27740,4.380173,1,2,9.9,60,Stable
5.74,5,1,3.38,58,24,6,11,2,15,0,0,0,0,1,2,0,30,50,66644,4.137582,1,1,6.314,69,Slow
9,8,1,4.06,1642,894,303,224,92,129,0,0,0,0,28,3,0,23,50,12309,4.04517,1,3,9.9,3,Hot
8,55,0,5,1,1,0,0,0,0,0,0,0,0,50,3,0,63,50,6348,4.248582,0,3,8.8,60,Slow
3.68,4,0,3.71,42,18,7,9,3,5,0,0,0,0,1,1,0,38,50,105015,3.789601,0,1,4.048,11,Slow
4.86,8,1,3.89,115,55,23,20,3,14,0,0,0,0,1,1,0,38,50,21842,3.7899,1,1,5.346,60,Stable
12,11,1,3.29,7,1,3,1,1,1,0,0,0,0,50,3,0,36,50,28,3.464286,0,8,13.2,4,Slow
15,25,1,3.3,408,129,67,91,41,80,0,0,0,0,49,4,0,25,50,1335,3.949064,0,4,16.5,24,Stable
3.91,4,1,3.73,145,64,30,18,14,19,0,0,0,0,50,1,0,48,50,32168,3.884544,0,2,4.301,69,Stable
11,14,0,3.16,38,11,7,7,3,10,0,0,0,0,9,3,0,94,50,38985,4.06423,0,3,12.1,4,Slow
11,84,0,3.46,56,23,9,8,3,13,0,0,0,0,50,3,0,40,50,90105,4.201298,1,3,12.1,45,Slow
8,30,1,4.18,1352,777,274,155,55,91,0,0,0,0,50,2,0,33,50,25356,3.902548,0,2,8.8,24,Hot
14,12,1,4.36,2010,1271,400,200,69,70,1,0,1,0,50,3,0,38,50,22765,4.238173,0,2,15.4,4,Hot
6,11,0,4,35,21,5,2,2,5,0,0,0,0,50,2,0,25,50,3245,3.774114,0,8,6.6,2,Slow
6,6,0,4.18,352,211,59,40,17,25,0,0,0,0,5,2,0,37,50,17738,3.9359,0,1,6.6,69,Stable
12,11,1,3,6,2,0,2,0,2,0,0,0,0,10,3,0,25,50,366,3.97541,0,8,13.2,60,Slow
3.88,4,0,3.47,34,14,5,6,1,8,0,0,0,0,1,1,0,38,50,5654,3.95879,0,1,4.268,53,Slow
8,7,0,3.96,3761,1958,675,518,242,368,0,0,0,0,50,2,0,20,50,12476,3.998798,0,2,8.8,39,Hot
12,48,1,3.98,131,64,29,21,6,11,0,0,0,0,50,3,0,43,50,42919,4.105967,0,2,13.2,67,Stable
5.65,33,0,3.39,192,67,34,34,20,37,0,0,0,0,50,2,0,41,50,37956,4.030377,0,3,6.215,2,Stable
11,11,0,4.46,217,147,40,18,6,6,1,0,1,0,50,3,0,41,50,9002,4.014663,1,3,12.1,56,Stable
12,11,0,3.82,428,189,101,59,30,49,0,0,0,0,50,3,0,41,50,18831,3.978865,1,2,13.2,53,Stable
9,8,1,4.13,23,13,4,4,0,2,0,0,0,0,3,3,0,47,50,3769,4.239851,0,8,9.9,4,Slow
8,58,0,3.45,920,288,207,190,99,136,0,0,0,0,5,3,0,43,50,4632,4.192789,0,2,8.8,24,Stable
8,17,1,3.39,219,86,33,30,20,50,0,0,0,0,1,2,0,41,50,73271,3.954443,1,8,8.8,24,Stable
5.79,5,0,3.78,1022,470,194,155,74,129,0,0,0,0,6,2,0,47,50,3566,3.732473,0,2,6.369,60,Stable
8,16,0,3.27,1167,412,187,166,113,289,0,0,0,0,12,2,0,18,50,9177,3.874033,0,2,8.8,60,Hot
2.79,13,1,4,2,1,0,1,0,0,0,0,0,0,35,1,0,48,50,1309,4.245225,0,1,3.069,25,Slow
9,84,1,3.73,82,32,16,22,4,8,0,0,0,0,15,3,0,43,50,35679,3.909779,0,2,9.9,46,Slow
8,7,0,3.68,2015,911,340,279,169,316,0,0,0,0,50,3,0,24,50,3771,3.881464,0,2,8.8,43,Hot
5.65,7,0,4.24,319,183,69,37,19,11,0,0,0,0,12,2,0,40,50,7627,4.047725,0,4,6.215,39,Stable
4.86,5,1,3.79,200,95,35,28,16,26,0,0,0,0,1,1,0,20,50,2707,4.189139,0,1,5.346,60,Stable
6,8,1,3.82,523,232,114,72,59,46,0,0,0,0,4,2,0,54,50,3218,4.170603,0,2,6.6,24,Stable
6,9,0,4.01,471,252,85,62,31,41,0,0,0,0,50,2,0,35,50,2505,4.092216,0,2,6.6,4,Stable
8,9,0,4.22,621,373,117,66,27,38,0,0,0,0,50,2,0,39,50,14974,4.192801,0,2,8.8,53,Stable
11,50,0,3.45,869,305,164,155,107,138,0,0,0,0,50,2,0,43,50,36361,3.96752,0,3,12.1,4,Stable
9,17,0,3.93,2253,1044,526,348,146,189,0,0,0,0,23,3,0,59,50,16091,4.343235,0,2,9.9,24,Hot
8,84,0,3.74,536,231,104,92,46,63,0,0,0,0,50,3,0,63,50,30225,4.267891,0,4,8.8,58,Stable
12,11,1,3.8,2066,932,422,317,151,244,0,0,0,0,25,3,0,49,50,55670,4.121484,1,3,13.2,4,Hot
14,37,0,3.85,422,189,102,55,31,45,0,0,0,0,50,4,0,41,50,139223,3.933581,0,3,15.4,43,Stable
8,7,0,4.07,14,9,0,3,1,1,0,0,0,0,1,3,0,33,50,360,4.230556,0,2,8.8,4,Slow
8,7,0,3.09,337,101,46,61,40,89,0,0,0,0,50,3,0,37,50,2076,4.097303,1,2,8.8,69,Stable
7,6,0,3.44,921,350,149,152,92,178,0,0,0,0,5,2,0,47,50,3566,3.732473,0,2,7.7,53,Stable
7,26,0,3.59,677,288,101,119,62,107,0,0,0,0,50,2,0,33,50,5534,3.999819,0,2,7.7,53,Stable
16,111,1,4.05,580,321,109,68,23,59,0,0,0,0,50,4,0,44,50,20387,4.193457,0,2,17.6,3,Stable
11,24,0,3.78,463,216,81,69,41,56,0,0,0,0,50,2,0,41,50,50864,4.079644,1,2,12.1,69,Stable
9,65,0,4.09,520,281,113,56,30,40,0,0,0,0,13,3,0,94,50,38985,4.06423,0,4,9.9,4,Stable
5,28,1,3.29,1530,517,255,256,153,349,0,0,0,0,1,2,0,26,50,4435,3.696054,0,8,5.5,11,Stable
16,14,1,4.52,552,394,97,33,9,19,3,1,1,1,50,6,1,43,50,6033,4.254434,0,8,17.6,58,Stable
7,6,1,4.23,207,121,43,24,8,11,0,0,0,0,50,2,0,36,50,4425,4.332429,1,8,7.7,24,Stable
9,50,0,3.6,985,388,198,168,77,154,0,0,0,0,50,3,0,43,50,7889,3.995056,0,2,9.9,4,Stable
1.76,2,0,4.63,35,27,5,2,0,1,1,0,1,0,2,1,0,45,9,10622,4.455941,0,8,1.936,60,Slow
8,7,0,4.23,650,373,141,76,34,26,0,0,0,0,50,3,0,43,50,28101,4.1148,0,2,8.8,4,Stable
4.69,4,1,3.95,574,274,136,77,38,49,0,0,0,0,3,1,0,49,50,55670,4.121484,1,4,5.159,24,Stable
8,18,1,4.15,158,88,34,18,7,11,0,0,0,0,50,2,0,43,50,42514,3.740885,0,4,8.8,24,Stable
6,6,0,3.47,19,6,5,4,0,4,0,0,0,0,10,2,0,45,50,10600,3.867547,0,2,6.6,25,Slow
6,33,0,2.33,3,1,0,0,0,2,0,0,0,0,50,2,0,41,50,32394,3.924677,0,2,6.6,11,Slow
4.65,4,0,5,0,0,0,0,0,0,0,0,0,0,9,1,0,36,50,268,3.891791,0,1,5.115,32,Slow
2.67,67,0,5,0,0,0,0,0,0,0,0,0,0,5,1,0,27,50,13,3.692308,0,8,2.937,52,Slow
11,10,1,3.5,10,4,2,0,3,1,0,0,0,0,49,3,0,30,50,12919,4.02446,0,2,12.1,53,Slow
5,26,1,4,4,3,0,0,0,1,0,0,0,0,50,2,0,41,50,19867,4.157548,0,2,5.5,46,Slow
11,11,1,4.22,223,136,43,20,6,18,1,0,1,0,5,3,0,35,50,667,3.766117,0,1,12.1,52,Stable
7,11,0,3.98,6510,3140,1357,1154,445,414,0,0,0,0,5,2,0,41,50,43742,4.063966,0,2,7.7,25,Hot
12,11,0,3.61,171,73,30,26,13,29,0,0,0,0,7,3,0,54,50,4811,4.194554,0,2,13.2,60,Stable
1.72,26,1,4.33,18,10,5,2,1,0,0,0,0,0,9,1,0,43,50,1373,4.007283,0,1,1.892,69,Stable
1.72,2,0,4.23,13,7,4,0,2,0,0,0,0,0,3,1,0,55,50,1250,4.0032,0,1,1.892,21,Slow
8,47,1,4.21,1631,945,333,201,62,90,1,0,1,0,6,3,0,38,50,1659,4.321881,0,1,8.8,22,Hot
5.8,9,1,3.83,52,25,7,11,4,5,0,0,0,0,4,2,0,43,50,28295,3.809966,0,1,6.38,56,Stable
7,6,0,4.12,9207,5077,1860,1185,467,618,0,0,0,0,6,2,0,18,50,15538,4.156198,0,3,7.7,4,Hot
3.66,26,1,3.2,10,4,2,0,0,4,0,0,0,0,50,1,0,140,50,269,3.33829,0,8,4.026,24,Slow
3.83,4,1,3.76,337,163,48,54,27,45,0,0,0,0,50,1,0,42,50,99283,4.285598,0,2,4.213,4,Stable
13,84,1,4.36,2592,1632,531,260,68,101,1,0,1,0,50,3,0,33,50,23719,4.301067,1,2,14.3,4,Hot
6,17,1,3.85,817,384,160,125,59,89,0,0,0,0,1,2,0,41,50,50864,4.079644,1,8,6.6,11,Stable
15,59,0,3.87,202,94,50,21,12,25,0,0,0,0,11,4,0,30,50,7267,4.157837,0,3,16.5,58,Slow
1.71,2,1,4.67,3,2,1,0,0,0,0,0,0,0,2,1,0,31,50,3762,3.797448,0,1,1.881,25,Slow
12,43,1,3.87,632,303,122,99,35,73,0,0,0,0,50,3,0,42,50,45524,3.972937,1,2,13.2,32,Hot
9,8,0,4.17,648,347,160,76,33,32,0,0,0,0,50,3,0,41,50,37956,4.030377,0,2,9.9,4,Stable
2,56,1,3.73,41,17,10,6,2,6,0,0,0,0,2,1,0,27,50,3119,3.909907,0,2,2.2,24,Stable
5,5,1,3.4,25,11,3,2,3,6,0,0,0,0,50,2,0,35,50,98,3.918367,0,1,5.5,4,Slow
9,14,0,4.14,644,363,134,71,27,49,0,0,0,0,50,3,0,43,50,3972,3.849194,1,3,9.9,52,Hot
16,14,1,4.27,127,75,31,9,4,8,1,0,1,0,50,4,0,36,50,514,4.217899,0,1,17.6,23,Stable
7,6,0,3.23,1212,393,201,198,133,287,0,0,0,0,9,2,0,13,50,1686,3.687426,0,2,7.7,60,Stable
7,84,0,3.93,2526,1269,485,355,153,264,0,0,0,0,50,2,0,41,50,10501,4.029235,0,2,7.7,52,Hot
8,54,0,3.69,14568,5946,2952,2624,1310,1736,0,0,0,0,50,3,0,78,50,78307,3.840257,1,2,8.8,25,Hot
8,7,0,3.8,15,9,1,1,1,3,0,0,0,0,50,3,0,14,50,88,4.045455,0,1,8.8,25,Slow
8,7,0,3.66,864,366,168,129,76,125,0,0,0,0,50,3,0,24,50,4295,3.849593,0,2,8.8,60,Hot
3,3,1,4.04,47,22,13,6,4,2,0,0,0,0,1,1,0,29,50,11401,4.093588,1,8,3.3,14,Slow
8,20,0,3.12,341,106,45,62,39,89,0,0,0,0,50,2,0,138,50,7858,3.953169,0,2,8.8,57,Stable
11,49,0,3.73,26,12,4,3,5,2,0,0,0,0,25,2,0,43,50,1160,4.143966,0,3,12.1,67,Slow
13,11,0,3.36,350,115,75,54,33,73,0,0,0,0,50,3,0,14,50,8821,3.87201,0,2,14.3,53,Stable
11,11,1,4.16,1401,777,298,185,54,87,0,0,0,0,41,2,0,37,50,13879,4.054471,0,5,12.1,60,Stable
7,7,0,4.02,636,330,128,90,34,54,0,0,0,0,50,2,0,41,50,35358,4.018157,1,2,7.7,60,Stable
9,10,1,5,0,0,0,0,0,0,0,0,0,0,50,3,0,43,50,291,3.690722,0,1,9.9,4,Slow
8,7,0,4.19,54,33,10,4,2,5,1,0,1,0,50,2,0,21,50,8989,3.85193,1,1,8.8,46,Slow
8,8,0,4.06,121,61,28,16,10,6,0,0,0,0,1,3,0,42,50,3300,4.024242,0,2,8.8,46,Stable
6,17,1,4.26,550,322,122,62,13,31,1,0,1,0,20,2,0,48,50,5781,4.274866,0,2,6.6,25,Stable
13,93,0,4.09,127,68,27,15,9,8,0,0,0,0,5,3,0,40,50,26833,4.235382,0,2,14.3,46,Slow
13,59,0,4.14,870,520,133,106,40,71,0,0,0,0,50,3,0,43,50,16523,4.038734,0,2,14.3,39,Stable
5,5,1,3.88,883,446,162,109,59,107,0,0,0,0,50,2,0,23,50,11883,4.120677,0,2,5.5,4,Stable
3.69,53,1,4.36,11,6,3,2,0,0,1,0,0,1,1,1,0,27,50,277,3.855596,1,8,4.059,4,Slow
3.85,69,1,3.23,185,51,33,42,26,33,0,0,0,0,1,1,0,25,50,703,3.960171,0,2,4.235,37,Stable
11,10,0,3.91,22,13,1,4,1,3,0,0,0,0,50,3,0,40,50,7363,4.106343,0,1,12.1,60,Slow
8,85,1,4.5,14,9,3,2,0,0,0,0,0,0,1,2,0,15,50,173,3.901734,0,8,8.8,60,Slow
7,7,0,3.36,11,4,1,3,1,2,0,0,0,0,1,2,0,38,50,4485,3.810479,0,3,7.7,4,Slow
11,24,0,3.73,154,68,31,21,14,20,0,0,0,0,50,3,0,42,50,47639,4.213439,0,4,12.1,60,Stable
11,10,1,3.2,249,85,35,38,26,65,0,0,0,0,35,2,0,28,50,88193,4.080891,1,8,12.1,4,Stable
2.7,3,1,4.13,1165,667,217,137,59,85,0,0,0,0,1,1,0,33,50,16013,4.108849,0,2,2.97,37,Hot
5.83,8,0,3.99,639,337,118,89,33,62,0,0,0,0,50,2,0,40,50,91631,3.837937,1,8,6.413,24,Stable
12,11,0,3.97,37,23,4,1,4,5,0,0,0,0,50,3,0,42,50,1452,3.735537,0,2,13.2,60,Slow
3.67,13,0,4.09,197,97,48,33,10,9,0,0,0,0,50,1,0,43,50,11505,4.136723,0,2,4.037,4,Stable
12,11,0,3.73,104,40,24,24,4,12,0,0,0,0,50,3,0,42,50,17002,4.02782,0,2,13.2,69,Slow
2.71,6,1,3.4,20,6,5,4,1,4,0,0,0,0,2,1,0,31,50,3762,3.797448,0,1,2.981,46,Slow
5.73,5,0,4.03,63,29,14,15,3,2,0,0,0,0,50,1,0,137,50,3852,4.003115,0,8,6.303,4,Slow
8,7,0,3.84,1958,889,427,291,144,207,0,0,0,0,50,2,0,25,50,61895,4.268002,1,2,8.8,38,Hot
14,12,0,2.7,20,6,1,3,1,9,0,0,0,0,14,3,0,27,50,1643,3.922702,0,8,15.4,46,Slow
3.66,4,0,3.04,23,7,3,4,2,7,0,0,0,0,50,1,0,138,50,7858,3.953169,0,6,4.026,11,Slow
6,6,0,3.4,5,2,0,2,0,1,0,0,0,0,50,2,0,14,50,112,3.625,0,1,6.6,69,Slow
12,85,0,3.58,137,63,18,17,14,25,0,0,0,0,50,3,0,43,50,15407,3.85539,1,2,13.2,60,Stable
13,56,1,3.55,20,8,5,1,2,4,0,0,0,0,50,3,0,38,50,111,3.774775,0,2,14.3,4,Slow
9,8,1,3.67,108,43,20,24,8,13,0,0,0,0,1,3,0,35,50,12441,3.924685,0,5,9.9,68,Stable
11,11,0,3.62,131,53,26,21,11,20,0,0,0,0,50,2,0,41,50,8362,3.817149,0,2,12.1,46,Stable
11,10,0,3.55,89,37,17,10,8,17,0,0,0,0,17,3,0,32,50,88,3.556818,0,1,12.1,46,Slow
9,26,1,3.78,2090,892,440,379,168,211,0,0,0,0,50,3,0,40,50,839882,4.10376,0,2,9.9,4,Hot
7,49,0,3.99,194,98,41,25,15,15,0,0,0,0,50,2,0,40,50,2946,4.316022,0,2,7.7,4,Stable
3.73,17,1,4.37,27,17,7,1,0,2,1,0,1,0,5,1,0,48,50,343,4.521866,0,8,4.103,60,Slow
3.81,25,1,3.32,25,11,3,2,1,8,0,0,0,0,50,1,0,35,50,613,3.944535,0,2,4.191,43,Slow
6,142,1,3.78,1941,912,349,288,131,261,0,0,0,0,20,2,0,41,50,31559,4.12342,1,2,6.6,1,Hot
12,86,0,4.09,702,386,143,81,35,57,0,0,0,0,10,3,0,37,50,104269,4.253287,0,2,13.2,60,Stable
6,6,1,5,2,2,0,0,0,0,0,0,0,0,1,2,0,27,50,28,4.035714,0,1,6.6,4,Slow
6,31,0,4.09,2789,1442,635,401,137,174,0,0,0,0,50,2,0,45,50,11596,4.280442,0,2,6.6,65,Hot
9,8,0,3.83,13198,6060,2562,2214,1033,1329,0,0,0,0,50,3,0,53,50,37076,4.302082,1,2,9.9,69,Hot
13,11,0,4.33,12,7,3,1,1,0,0,0,0,0,1,3,0,79,24,14358,4.093537,0,4,14.3,46,Slow
11,10,0,3.75,1717,745,349,274,145,204,0,0,0,0,50,3,0,23,50,190918,4.235887,0,8,12.1,60,Hot
3.9,5,0,3.11,57,19,4,13,6,15,0,0,0,0,9,1,0,91,50,2072,3.882722,0,2,4.29,46,Stable
8,47,1,4.33,110,69,23,7,7,4,1,0,1,0,50,2,0,43,50,1032,4.577519,0,2,8.8,11,Slow
6,6,0,4.2,12880,7337,2647,1643,623,630,1,0,1,0,18,2,0,53,50,38264,4.227943,0,2,6.6,4,Hot
6,6,0,3.93,549,286,90,78,36,59,0,0,0,0,50,2,0,43,50,80093,4.006692,0,3,6.6,4,Stable
