@relation categorized_units_sold_final

@attribute price numeric
@attribute retail_price numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute size_encoded numeric
@attribute price_converted numeric
@attribute color_encoded numeric
@attribute rating_five_proportion numeric
@attribute rating_four_proportion numeric
@attribute rating_three_proportion numeric
@attribute rating_two_proportion numeric
@attribute rating_one_proportion numeric
@attribute units_sold_categories {Slow,Hot,Stable}

@data
3.94,8,0,3.9,0,0,0,0,1,1,0,39,50,189,4.068783,0,8,4.334,2,0.47619,0.238095,0.095238,0.095238,0.095238,Slow
15,13,0,4.41,1,0,1,0,50,4,0,32,50,1038,4.254335,0,8,16.5,60,0.638989,0.209386,0.101083,0.021661,0.028881,Stable
5,5,1,3.74,0,0,0,0,7,2,0,36,50,55499,4.138885,0,3,5.5,6,0.422819,0.221477,0.154362,0.073826,0.127517,Stable
4.67,4,1,2.88,0,0,0,0,5,1,0,25,50,7497,4.079365,0,1,5.137,27,0.219512,0.134146,0.256098,0.085366,0.304878,Slow
11,10,0,3.29,0,0,0,0,50,2,0,80,50,168,3.732143,0,3,12.1,11,0.306122,0.163265,0.244898,0.081633,0.204082,Slow
5.9,5,0,3.26,0,0,0,0,9,2,0,20,50,7069,4.055029,0,1,6.49,60,0.322034,0.173258,0.171375,0.109228,0.224105,Stable
9,8,0,3.65,0,0,0,0,48,3,0,20,50,3915,3.986207,0,2,9.9,25,0.433941,0.165148,0.164009,0.094533,0.142369,Stable
16,18,0,3.88,0,0,0,0,50,4,0,41,50,37753,3.82857,0,3,17.6,69,0.478261,0.217391,0.144928,0.028986,0.130435,Slow
6,6,0,4.34,0,0,0,0,50,2,0,49,50,2736,4.32383,0,8,6.6,24,0.618334,0.204314,0.110845,0.034152,0.032355,Hot
16,26,0,3.67,1,1,0,0,11,4,0,28,50,12322,4.237543,0,2,17.6,58,0.408889,0.188889,0.188889,0.093333,0.12,Stable
3.76,4,0,3.34,0,0,0,0,3,1,0,22,50,3804,4.109621,0,1,4.136,43,0.347368,0.178947,0.157895,0.094737,0.221053,Stable
8,30,1,4.01,0,0,0,0,50,3,0,57,50,2212,4.209313,0,8,8.8,58,0.522222,0.203704,0.118519,0.074074,0.081481,Stable
11,10,1,3.13,0,0,0,0,1,3,0,26,50,364,3.381868,0,1,12.1,11,0.244444,0.244444,0.155556,0.111111,0.244444,Slow
8,7,1,3.33,0,0,0,0,50,2,0,40,50,619,4.368336,0,2,8.8,17,0.333333,0.333333,0,0,0.333333,Slow
12,11,0,4.05,0,0,0,0,50,3,0,42,50,45151,4.032956,0,2,13.2,4,0.552117,0.185668,0.114007,0.055375,0.092834,Stable
8,9,1,4.07,0,0,0,0,50,2,0,43,50,42919,4.105967,0,2,8.8,11,0.530323,0.203871,0.131613,0.072258,0.061935,Stable
11,10,1,3.32,0,0,0,0,50,2,0,18,50,1151,4.324935,0,2,12.1,11,0.392857,0.107143,0.107143,0.214286,0.178571,Slow
5,5,0,3.94,0,0,0,0,10,1,0,48,50,32168,3.884544,0,2,5.5,11,0.48025,0.215878,0.154087,0.064529,0.085256,Hot
5,76,1,3.77,1,0,0,1,1,2,0,45,50,25093,4.068665,1,2,5.5,4,0.428218,0.215347,0.168317,0.076733,0.111386,Stable
7,6,1,3.8,0,0,0,0,50,2,0,35,50,1685,3.811276,0,2,7.7,25,0.478261,0.195652,0.130435,0.043478,0.152174,Stable
8,7,1,4.02,0,0,0,0,10,2,0,38,50,39395,4.054423,0,8,8.8,13,0.503546,0.22695,0.136328,0.056738,0.076438,Stable
15,15,0,5,0,0,0,0,50,4,0,40,50,4150,4.252289,0,8,16.5,4,?,?,?,?,?,Slow
7,6,0,4.15,1,0,0,1,50,2,0,56,50,18529,4.135949,0,3,7.7,4,0.592593,0.185185,0.111111,0,0.111111,Slow
13,68,1,3.97,0,0,0,0,50,3,0,38,50,165915,4.256077,0,3,14.3,4,0.476471,0.234314,0.157843,0.048039,0.083333,Stable
9,59,0,3.69,0,0,0,0,50,3,0,42,50,3300,4.024242,0,2,9.9,3,0.413793,0.172414,0.206897,0.103448,0.103448,Slow
5,5,0,3,0,0,0,0,50,2,0,35,50,9857,4.053972,0,1,5.5,46,0.311111,0.066667,0.222222,0.111111,0.288889,Slow
14,93,1,4.24,0,0,0,0,3,3,0,40,50,90105,4.201298,1,3,15.4,69,0.57874,0.224409,0.102362,0.043307,0.051181,Stable
7,16,1,3.94,0,0,0,0,50,2,0,54,50,3977,4.145336,0,4,7.7,60,0.522401,0.169355,0.137097,0.071685,0.099462,Hot
13,84,1,4.07,0,0,0,0,50,3,0,41,50,22173,4.203401,0,2,14.3,4,0.508591,0.234107,0.141323,0.049828,0.066151,Hot
2,6,1,4.03,0,0,0,0,1,1,0,35,50,31138,4.117445,1,1,2.2,67,0.483871,0.258065,0.096774,0.129032,0.032258,Stable
4.73,7,1,4.4,1,0,1,0,1,1,0,35,50,31138,4.117445,1,2,5.203,24,0.662791,0.186047,0.069767,0.046512,0.034884,Slow
11,37,0,3.42,0,0,0,0,50,3,0,39,50,58068,4.310188,1,2,12.1,4,0.352686,0.184702,0.173381,0.104397,0.184834,Hot
8,122,1,4,1,1,0,0,1,2,0,34,50,3532,4.199604,0,2,8.8,46,0.528413,0.200738,0.114391,0.055351,0.101107,Stable
4.74,20,0,4.05,0,0,0,0,50,1,0,40,50,213709,4.2939,0,2,5.214,60,0.522959,0.204082,0.144133,0.056122,0.072704,Stable
8,7,0,3.28,0,0,0,0,11,2,0,30,50,6818,3.9824,0,2,8.8,53,0.345664,0.148575,0.167374,0.115221,0.223166,Hot
8,7,0,3.83,0,0,0,0,5,2,0,23,50,211,3.545024,0,1,8.8,60,0.5,0.166667,0.166667,0,0.166667,Slow
8,30,0,3.47,0,0,0,0,50,3,0,35,50,11030,3.952584,0,3,8.8,22,0.382353,0.205882,0.117647,0.088235,0.205882,Slow
5.95,6,1,3.21,0,0,0,0,2,2,0,26,50,2363,3.853576,0,8,6.545,69,0.291667,0.270833,0.083333,0.0625,0.291667,Slow
3.65,9,1,3.38,2,1,0,1,1,1,0,81,50,8888,4.243249,0,8,4.015,24,0.375,0.25,0,0.125,0.25,Slow
2.81,3,0,3.91,0,0,0,0,30,1,0,43,50,42919,4.105967,0,2,3.091,60,0.481915,0.210638,0.131915,0.082979,0.092553,Stable
4.66,5,0,4.28,1,0,1,0,50,1,0,41,50,85562,4.394591,0,2,5.126,46,0.610414,0.188206,0.117315,0.036386,0.047679,Hot
5,16,1,4.23,0,0,0,0,20,2,0,41,50,10501,4.029235,0,1,5.5,11,0.629032,0.16129,0.080645,0.064516,0.064516,Stable
13,11,1,3.53,0,0,0,0,50,3,0,43,50,4524,3.865385,0,3,14.3,43,0.413907,0.155629,0.155629,0.096026,0.178808,Stable
8,7,0,4.3,1,0,1,0,50,3,0,36,50,9200,4.289674,0,2,8.8,37,0.63012,0.177108,0.104819,0.038554,0.049398,Stable
8,85,0,3.5,0,0,0,0,50,3,0,45,50,59234,3.987051,0,2,8.8,52,0,0.5,0.5,0,0,Slow
7,6,0,4.07,0,0,0,0,50,2,0,44,50,16803,4.155032,0,1,7.7,52,0.6,0.133333,0.133333,0,0.133333,Slow
12,11,1,3.37,0,0,0,0,1,3,0,32,50,2397,3.860659,0,2,13.2,53,0.407328,0.125,0.126078,0.109914,0.231681,Stable
5,5,1,3.68,0,0,0,0,50,2,0,45,50,10600,3.867547,0,2,5.5,69,0.432258,0.167742,0.167742,0.116129,0.116129,Stable
13,33,1,3.88,0,0,0,0,50,3,0,44,50,114,4.149123,0,2,14.3,25,0.483607,0.221311,0.114754,0.04918,0.131148,Stable
14,75,0,4.15,0,0,0,0,50,4,0,43,50,27719,4.070637,0,2,15.4,4,0.546937,0.216388,0.13206,0.048528,0.056086,Hot
7,6,1,3.48,0,0,0,0,6,2,0,39,50,25260,3.995606,0,8,7.7,46,0.35623,0.196086,0.182109,0.098642,0.166933,Hot
6,6,1,3.74,0,0,0,0,39,2,0,43,50,11740,4.113799,0,3,6.6,60,0.40252,0.22369,0.189737,0.079121,0.104932,Hot
8,7,1,4.1,0,0,0,0,50,3,0,43,50,92005,4.316244,1,2,8.8,46,0.558862,0.194444,0.118386,0.047619,0.080688,Stable
5,30,0,3.69,0,0,0,0,50,1,0,40,50,16215,3.840025,0,1,5.5,4,0.384615,0.153846,0.307692,0.076923,0.076923,Slow
5.65,33,0,5,0,0,0,0,50,2,0,43,50,28798,4.037016,0,8,6.215,69,?,?,?,?,?,Slow
3.76,7,0,3.5,0,0,0,0,5,1,0,90,50,3730,3.880429,0,8,4.136,60,0.5,0.125,0,0.125,0.25,Slow
7,6,1,4.57,1,0,1,0,50,2,0,27,50,105684,4.430936,0,8,7.7,58,0.695652,0.173913,0.130435,0,0,Slow
4.67,4,1,4.28,1,0,1,0,50,1,0,138,50,96838,4.264659,0,8,5.137,60,0.637821,0.175214,0.089744,0.026709,0.070513,Hot
2.8,3,1,3.17,0,0,0,0,10,1,0,44,50,4595,4.258107,0,1,3.08,25,0.166667,0.166667,0.5,0,0.166667,Slow
16,25,1,4.5,0,0,0,0,50,5,0,55,50,676,4.014793,0,2,17.6,60,0.75,0,0.25,0,0,Slow
9,17,0,3.63,0,0,0,0,1,3,0,107,50,3190,4.289969,0,2,9.9,58,0.380435,0.271739,0.076087,0.141304,0.130435,Slow
7,9,1,3.83,0,0,0,0,50,2,0,43,50,33705,4.134935,0,2,7.7,58,0.476476,0.184773,0.148845,0.071001,0.118905,Stable
16,14,0,4,0,0,0,0,50,5,0,26,50,3588,4.148272,0,8,17.6,4,0.454545,0.272727,0.181818,0,0.090909,Slow
9,34,0,4,0,0,0,0,50,3,0,61,50,537,4.458101,0,2,9.9,13,0.6,0,0.2,0.2,0,Slow
3,26,1,2,0,0,0,0,13,1,0,43,50,12016,3.954644,0,2,3.3,69,0,0.333333,0,0,0.666667,Slow
6,6,1,3.83,0,0,0,0,4,2,0,38,50,67171,4.102321,0,8,6.6,60,0.421811,0.244856,0.170096,0.0631,0.100137,Stable
12,72,0,3.93,0,0,0,0,50,3,0,38,50,44840,4.337467,0,2,13.2,4,0.501767,0.189046,0.137809,0.075972,0.095406,Stable
6,34,0,3.8,0,0,0,0,50,2,0,41,50,3897,3.92892,0,4,6.6,60,0.4,0.4,0,0,0.2,Slow
9,19,1,3.97,0,0,0,0,50,3,0,64,50,1181,4.015241,0,3,9.9,60,0.539116,0.170068,0.112245,0.07483,0.103741,Stable
9,26,0,3.6,0,0,0,0,50,3,0,43,50,22711,3.872044,0,2,9.9,39,0.419111,0.182733,0.143336,0.092205,0.162615,Hot
5,5,0,3.06,0,0,0,0,50,1,0,13,50,2248,4.150356,0,1,5.5,69,0.276923,0.153846,0.2,0.092308,0.276923,Slow
16,84,0,3.41,0,0,0,0,50,4,0,39,50,9940,4.048994,0,2,17.6,4,0.407407,0.185185,0.111111,0,0.296296,Slow
11,14,1,3.76,0,0,0,0,19,2,0,43,50,17760,4.137106,1,2,12.1,4,0.459459,0.187072,0.144476,0.073733,0.13526,Hot
8,7,0,3.43,0,0,0,0,50,2,0,43,50,24132,4.130946,0,2,8.8,46,0.391304,0.173913,0.086957,0.173913,0.173913,Slow
7,7,0,3.55,0,0,0,0,50,2,0,45,50,59234,3.987051,0,2,7.7,11,0.382093,0.194199,0.168979,0.102144,0.152585,Hot
14,12,0,3.82,0,0,0,0,5,4,0,42,50,99800,4.295792,1,8,15.4,4,0.5,0.170455,0.125,0.0625,0.142045,Stable
7,6,0,3.72,0,0,0,0,50,2,0,22,50,17655,4.127839,1,1,7.7,24,0.404255,0.255319,0.12766,0.085106,0.12766,Slow
8,7,0,2.79,2,1,0,1,50,7,1,41,50,7012,4.336708,0,2,8.8,13,0.357143,0.071429,0,0.142857,0.428571,Slow
8,7,0,3.91,0,0,0,0,50,3,0,37,50,2076,4.097303,1,2,8.8,11,0.490196,0.196078,0.147059,0.068627,0.098039,Stable
14,86,0,4.08,0,0,0,0,50,3,0,17,50,62240,4.265472,0,2,15.4,58,0.553114,0.197802,0.106227,0.064103,0.078755,Stable
6,32,0,3.47,0,0,0,0,50,2,0,18,50,17120,3.89889,0,2,6.6,60,0.397388,0.166045,0.151119,0.08209,0.203358,Stable
11,10,1,3.63,0,0,0,0,50,2,0,35,50,12441,3.924685,0,2,12.1,25,0.416635,0.183061,0.163312,0.086213,0.150779,Hot
8,26,1,4.19,1,0,1,0,50,3,0,43,50,65189,4.04964,0,2,8.8,25,0.648148,0.12963,0.074074,0.055556,0.092593,Stable
14,12,1,4,0,0,0,0,1,4,0,22,50,514,3.875486,0,1,15.4,4,0.5,0,0.5,0,0,Slow
5,127,0,2.79,0,0,0,0,18,2,0,54,50,9357,4.225393,0,2,5.5,43,0.210526,0.210526,0.105263,0.105263,0.368421,Slow
11,10,0,4.25,0,0,0,0,50,3,0,33,50,360,4.230556,0,8,12.1,24,0.6,0.2,0.1,0.05,0.05,Slow
4.81,30,0,5,0,0,0,0,5,1,0,43,50,11378,3.990508,0,1,5.291,24,?,?,?,?,?,Slow
9,21,0,3.51,0,0,0,0,7,3,0,34,50,9827,4.11387,1,3,9.9,24,0.361702,0.212766,0.12766,0.170213,0.12766,Slow
11,70,0,2,0,0,0,0,1,2,0,62,50,528,3.873106,0,2,12.1,46,0,0,0,1,0,Slow
12,11,1,3.85,0,0,0,0,50,3,0,58,50,3727,3.863697,0,2,13.2,39,0.472362,0.188442,0.160804,0.072864,0.105528,Stable
6,140,0,4.09,0,0,0,0,44,2,0,18,50,2464,4.03125,0,1,6.6,53,0.555762,0.195167,0.1171,0.046468,0.085502,Stable
3.87,15,1,4.53,1,1,0,0,5,1,0,67,50,4501,4.232171,0,8,4.257,25,0.744186,0.139535,0.069767,0,0.046512,Slow
11,11,0,3.75,0,0,0,0,50,3,0,18,50,17120,3.89889,0,2,12.1,52,0.455399,0.164319,0.178404,0.075117,0.126761,Stable
14,25,1,3.8,0,0,0,0,2,4,0,39,50,230,3.908696,0,1,15.4,24,0.46,0.18,0.16,0.1,0.1,Slow
9,8,1,3.91,0,0,0,0,7,3,0,41,50,12004,4.079224,0,2,9.9,53,0.48565,0.2109,0.134473,0.069977,0.099,Hot
9,8,0,3.08,0,0,0,0,50,3,0,24,50,10474,3.908535,0,2,9.9,3,0.274131,0.171171,0.171171,0.124839,0.258687,Stable
12,16,0,3.01,0,0,0,0,50,3,0,18,50,17120,3.89889,0,2,13.2,67,0.282148,0.146747,0.16112,0.114977,0.295008,Hot
11,10,1,4.09,0,0,0,0,50,3,0,35,50,14095,4.089677,0,4,12.1,37,0.525818,0.211704,0.148451,0.050344,0.063683,Hot
11,159,0,3.67,0,0,0,0,50,2,0,109,50,16085,3.878023,1,1,12.1,60,0.405128,0.220513,0.14359,0.100855,0.129915,Stable
11,26,0,3.95,0,0,0,0,50,2,0,33,50,5534,3.999819,0,6,12.1,56,0.510067,0.187919,0.144295,0.060403,0.097315,Stable
13,30,0,2.93,0,0,0,0,50,3,0,45,50,200089,4.096667,0,3,14.3,58,0.252265,0.137094,0.181526,0.149079,0.280035,Hot
5.77,9,0,2.9,0,0,0,0,50,2,0,43,50,2044,4.002935,0,2,6.347,46,0.258065,0.129032,0.209677,0.064516,0.33871,Slow
5,5,0,3.91,0,0,0,0,1,2,0,24,50,10474,3.908535,0,1,5.5,13,0.511628,0.209302,0.093023,0.046512,0.139535,Slow
11,10,0,3.34,0,0,0,0,3,3,0,30,50,5660,3.958304,1,1,12.1,60,0.352662,0.159199,0.172905,0.103321,0.211914,Stable
6,17,0,3.47,0,0,0,0,50,2,0,49,50,7851,4.216278,0,8,6.6,24,0.4,0.163636,0.109091,0.163636,0.163636,Slow
5,5,0,3.34,0,0,0,0,15,2,0,41,50,15948,4.094745,1,1,5.5,11,0.31746,0.174603,0.22619,0.09127,0.190476,Stable
8,7,1,3.47,0,0,0,0,5,2,0,137,50,4434,4.064727,0,1,8.8,11,0.383598,0.177249,0.142857,0.116402,0.179894,Stable
7,6,1,3.28,0,0,0,0,7,2,0,23,50,12309,4.04517,1,1,7.7,69,0.312057,0.205674,0.148936,0.120567,0.212766,Stable
12,11,0,3.25,0,0,0,0,15,3,0,11,50,6158,3.794739,0,2,13.2,53,0.337774,0.152821,0.160658,0.11442,0.234326,Hot
2,9,1,3.67,0,0,0,0,1,1,0,41,50,111,3.801802,0,1,2.2,46,0.416667,0.25,0.083333,0.083333,0.166667,Slow
4,4,1,3.1,0,0,0,0,5,1,0,25,50,22615,4.078222,0,8,4.4,48,0.190476,0.238095,0.238095,0.142857,0.190476,Slow
11,11,0,3.75,0,0,0,0,50,3,0,60,50,2975,4.18084,0,2,12.1,4,0.434211,0.211842,0.151974,0.078289,0.123684,Hot
13,15,0,3.49,1,0,0,1,2,3,0,33,50,3276,4.428571,0,8,14.3,24,0.381818,0.2,0.109091,0.145455,0.163636,Slow
6,17,0,4.35,1,0,1,0,3,2,0,40,50,110548,4.143666,1,8,6.6,4,0.637694,0.186642,0.10247,0.033242,0.039951,Hot
12,100,0,3.68,0,0,0,0,50,3,0,28,50,4758,4.24359,0,8,13.2,58,0.4,0.2,0.175,0.125,0.1,Slow
12,11,0,3.96,0,0,0,0,50,3,0,41,50,31916,4.105778,1,2,13.2,13,0.546559,0.149798,0.129555,0.068826,0.105263,Stable
14,126,1,4.09,0,0,0,0,50,4,0,40,50,14291,4.184732,0,2,15.4,67,0.506667,0.246667,0.126667,0.066667,0.053333,Slow
11,10,1,4.38,0,0,0,0,50,2,0,139,50,120,4.283333,0,8,12.1,46,0.75,0.125,0,0,0.125,Slow
14,97,0,4.23,0,0,0,0,3,4,0,36,50,878,4.210706,0,2,15.4,3,0.454545,0.363636,0.159091,0,0.022727,Slow
9,9,0,3.37,0,0,0,0,13,3,0,41,50,28694,3.893845,0,1,9.9,60,0.361345,0.168067,0.155462,0.109244,0.205882,Stable
11,10,1,3.8,0,0,0,0,10,2,0,26,50,247,3.94332,0,1,12.1,69,0.5,0.1,0.2,0.1,0.1,Slow
3.7,58,1,3.47,0,0,0,0,50,1,0,118,50,21012,4.189844,1,8,4.07,3,0.409581,0.135329,0.171257,0.081437,0.202395,Stable
9,48,1,4.02,0,0,0,0,50,3,0,43,50,42919,4.105967,0,2,9.9,11,0.522619,0.203571,0.121429,0.071429,0.080952,Hot
3.85,7,1,4.18,0,0,0,0,1,1,0,35,50,31138,4.117445,1,2,4.235,24,0.570423,0.183099,0.15493,0.042254,0.049296,Stable
8,49,1,3.49,0,0,0,0,2,2,0,22,50,5422,3.988934,0,1,8.8,33,0.357143,0.214286,0.162338,0.097403,0.168831,Stable
14,12,1,3.87,0,0,0,0,10,4,0,26,50,288,3.729167,0,8,15.4,13,0.483871,0.204301,0.129032,0.064516,0.11828,Stable
11,250,0,3.64,0,0,0,0,50,3,0,47,50,402743,4.156715,1,2,12.1,60,0.395054,0.203415,0.181925,0.088608,0.130998,Hot
6,6,0,3.75,0,0,0,0,7,2,0,24,50,2127,3.817583,0,1,6.6,69,0.44664,0.209486,0.128458,0.081028,0.134387,Stable
8,7,0,3.39,0,0,0,0,50,3,0,43,50,14194,4.041215,0,3,8.8,4,0.352564,0.165865,0.186699,0.111378,0.183494,Stable
5.74,5,1,3.61,0,0,0,0,1,1,0,50,50,59903,4.153665,1,3,6.314,60,0.414624,0.183432,0.155537,0.092984,0.153423,Hot
2,2,1,4.13,0,0,0,0,50,1,0,42,50,1055,4.036019,0,8,2.2,25,0.573427,0.195804,0.104895,0.034965,0.090909,Stable
8,7,1,3.81,0,0,0,0,50,3,0,58,50,6357,4.254208,0,8,8.8,24,0.463855,0.186747,0.168675,0.060241,0.120482,Stable
2,2,0,4.19,1,0,1,0,1,1,0,35,50,126370,4.146957,1,1,2.2,24,0.617284,0.17284,0.074074,0.049383,0.08642,Stable
11,10,0,3.13,0,0,0,0,50,2,0,24,50,2127,3.817583,0,2,12.1,7,0.295154,0.145374,0.186123,0.14207,0.231278,Stable
11,20,0,3.56,0,0,0,0,50,2,0,37,50,33839,3.962381,0,3,12.1,58,0.360652,0.204632,0.200051,0.104607,0.130059,Hot
5,85,1,3.7,0,0,0,0,2,2,0,41,50,18138,3.831514,0,1,5.5,53,0.449324,0.152027,0.175676,0.097973,0.125,Stable
9,8,0,3.7,0,0,0,0,50,3,0,81,50,104,3.894231,0,8,9.9,11,0.407407,0.148148,0.222222,0.185185,0.037037,Slow
9,8,0,3.68,0,0,0,0,50,3,0,43,50,5083,3.947472,0,3,9.9,46,0.418224,0.19743,0.171729,0.074766,0.13785,Stable
7,6,0,3.95,0,0,0,0,50,2,0,40,50,1047,3.956065,0,1,7.7,4,0.461538,0.261538,0.153846,0.015385,0.107692,Slow
9,9,0,4.1,0,0,0,0,50,3,0,41,50,20681,3.999371,1,2,9.9,15,0.536725,0.207427,0.134797,0.058268,0.062782,Hot
11,11,1,3.59,0,0,0,0,50,2,0,44,50,246312,4.203725,0,3,12.1,4,0.387509,0.199398,0.179082,0.086531,0.147479,Stable
2,2,1,2.57,0,0,0,0,5,1,0,30,50,12919,4.02446,0,2,2.2,69,0.142857,0.142857,0.285714,0,0.428571,Slow
14,12,1,3.61,0,0,0,0,50,3,0,32,50,14553,3.915275,0,3,15.4,69,0.38126,0.207265,0.186386,0.085894,0.139195,Hot
7,26,0,3.86,0,0,0,0,50,2,0,33,50,5534,3.999819,0,2,7.7,60,0.482314,0.190727,0.143403,0.068356,0.115201,Hot
8,7,1,3.66,0,0,0,0,50,3,0,41,50,8563,3.897115,0,8,8.8,4,0.425358,0.178596,0.167689,0.083163,0.145194,Hot
13,11,1,3.87,0,0,0,0,48,3,0,37,50,16447,4.030461,0,3,14.3,56,0.447821,0.235811,0.153424,0.065178,0.097766,Hot
8,7,0,4.13,0,0,0,0,50,2,0,31,50,7356,4.053018,1,1,8.8,25,0.537348,0.22561,0.123476,0.060213,0.053354,Hot
8,68,0,5,0,0,0,0,50,3,0,43,50,626,3.916933,0,2,8.8,60,?,?,?,?,?,Slow
11,10,1,3.8,0,0,0,0,20,3,0,31,50,3762,3.797448,0,2,12.1,24,0.466667,0.16,0.16,0.133333,0.08,Stable
5,5,0,3.97,0,0,0,0,50,2,0,45,50,10600,3.867547,0,2,5.5,67,0.533333,0.166667,0.166667,0,0.133333,Slow
5.75,16,1,4.26,0,0,0,0,50,2,0,32,50,36,4.444444,0,8,6.325,4,0.666667,0.148148,0.074074,0,0.111111,Slow
8,7,1,3.32,0,0,0,0,31,3,0,48,50,4178,3.93753,0,4,8.8,24,0.327052,0.164199,0.191117,0.133244,0.184388,Stable
6,7,1,4,0,0,0,0,50,2,0,45,50,139788,4.166509,0,2,6.6,11,0.5,0.25,0,0.25,0,Slow
11,19,1,3.78,0,0,0,0,50,2,0,41,50,4336,4.003229,0,2,12.1,56,0.488824,0.168193,0.124221,0.073653,0.145108,Hot
5.65,6,1,3.96,0,0,0,0,17,2,0,23,50,12309,4.04517,1,3,6.215,4,0.52439,0.158537,0.170732,0.04878,0.097561,Stable
8,8,0,4.14,0,0,0,0,50,3,0,41,50,9678,3.799959,0,3,8.8,60,0.547748,0.21982,0.122523,0.041441,0.068468,Stable
5,5,0,3.6,0,0,0,0,7,2,0,20,50,5995,4.028857,0,1,5.5,60,0.40367,0.19135,0.17038,0.072084,0.162516,Stable
11,10,1,4.05,0,0,0,0,50,2,0,45,50,5816,3.936382,0,3,12.1,4,0.509804,0.222448,0.148073,0.049358,0.070318,Hot
49,42,0,4.67,1,0,0,1,2,12,1,41,2,29977,4.223138,0,8,53.9,55,0.666667,0.333333,0,0,0,Slow
5,5,1,4.83,0,0,0,0,1,2,0,40,50,231,3.038961,0,1,5.5,53,0.833333,0.166667,0,0,0,Slow
4.66,11,1,2.92,0,0,0,0,50,1,0,41,50,8443,4.275731,0,5,5.126,4,0.375,0,0.166667,0.083333,0.375,Slow
19,17,1,3.4,0,0,0,0,49,5,0,21,50,18762,3.76058,1,1,20.9,26,0.376471,0.172549,0.145098,0.090196,0.215686,Stable
23,118,0,3.86,0,0,0,0,50,6,0,54,50,8117,4.064925,0,3,25.3,43,0.533898,0.135593,0.135593,0.050847,0.144068,Slow
9,10,1,3.84,0,0,0,0,2,3,0,39,50,1078,3.651206,0,8,9.9,60,0.529412,0.117647,0.156863,0.058824,0.137255,Slow
6,34,0,3.41,0,0,0,0,50,2,0,43,50,2044,4.002935,0,2,6.6,46,0.330189,0.179245,0.207547,0.132075,0.150943,Stable
14,92,0,3.92,0,0,0,0,50,4,0,40,50,7328,4.22762,0,3,15.4,53,0.32,0.44,0.16,0,0.08,Slow
22,19,1,3.66,0,0,0,0,50,6,0,38,50,4107,4.096908,0,2,24.2,19,0.417951,0.197643,0.154125,0.085222,0.145059,Hot
8,7,1,2.98,0,0,0,0,20,2,0,36,50,942,3.475584,0,2,8.8,24,0.333333,0.083333,0.157407,0.083333,0.342593,Stable
16,14,0,4.34,1,0,1,0,50,4,0,47,50,17621,4.301175,0,1,17.6,4,0.641951,0.188943,0.089431,0.029593,0.050081,Hot
14,12,0,3.74,0,0,0,0,43,3,0,26,50,32858,3.885538,0,8,15.4,60,0.43299,0.201031,0.16323,0.079038,0.123711,Stable
16,16,0,5,0,0,0,0,10,5,0,32,50,693,4.30303,0,8,17.6,58,?,?,?,?,?,Slow
8,8,0,4.18,0,0,0,0,48,2,0,15,50,5226,4.005741,0,1,8.8,24,0.576347,0.188623,0.127246,0.049401,0.058383,Stable
9,8,1,4.22,0,0,0,0,50,3,0,43,50,14275,4.091419,0,3,9.9,11,0.569528,0.2237,0.116082,0.043531,0.047158,Stable
14,12,0,4.23,1,0,1,0,50,4,0,33,50,3520,4.169886,0,2,15.4,4,0.630769,0.123077,0.153846,0.030769,0.061538,Slow
11,10,1,3.76,0,0,0,0,27,3,0,36,50,55499,4.138885,0,4,12.1,60,0.428202,0.21216,0.163001,0.083441,0.113195,Hot
15,109,0,3.96,0,0,0,0,50,4,0,36,50,51369,3.968269,1,2,16.5,4,0.497382,0.217277,0.125654,0.065445,0.094241,Stable
5.75,5,1,5,0,0,0,0,5,2,0,139,50,3,2.333333,0,1,6.325,60,?,?,?,?,?,Slow
9,8,1,3.29,0,0,0,0,44,3,0,28,50,88193,4.080891,1,8,9.9,53,0.40404,0.121212,0.10101,0.111111,0.262626,Stable
6,6,0,3.21,0,0,0,0,50,2,0,24,50,5914,4.155394,0,2,6.6,4,0.323204,0.165746,0.143646,0.132597,0.234807,Stable
8,7,0,4.09,0,0,0,0,50,2,0,21,50,4019,3.960936,0,2,8.8,4,0.575897,0.161914,0.126955,0.044158,0.091076,Hot
5.73,5,1,3.69,0,0,0,0,50,1,0,58,50,3396,4.279446,0,8,6.303,69,0.450549,0.164835,0.148352,0.093407,0.142857,Stable
8,7,0,3.9,0,0,0,0,2,2,0,18,50,9492,4.130004,0,1,8.8,60,0.481892,0.197297,0.152973,0.06973,0.098108,Hot
11,10,1,3.35,0,0,0,0,50,2,0,33,50,3668,3.895038,0,2,12.1,67,0.317647,0.188235,0.2,0.117647,0.176471,Stable
8,7,1,3.67,0,0,0,0,20,3,0,37,50,519,3.791908,0,2,8.8,13,0.333333,0.166667,0.333333,0.166667,0,Slow
7,17,0,5,0,0,0,0,2,2,0,21,50,46,3.608696,0,8,7.7,25,1,0,0,0,0,Slow
