@RELATION full_data_modified

@ATTRIBUTE price NUMERIC
@ATTRIBUTE retail_price NUMERIC
@ATTRIBUTE uses_ad_boosts NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE badges_count NUMERIC
@ATTRIBUTE badge_local_product NUMERIC
@ATTRIBUTE badge_product_quality NUMERIC
@ATTRIBUTE badge_fast_shipping NUMERIC
@ATTRIBUTE product_variation_inventory NUMERIC
@ATTRIBUTE shipping_option_price NUMERIC
@ATTRIBUTE shipping_is_express NUMERIC
@ATTRIBUTE countries_shipped_to NUMERIC
@ATTRIBUTE inventory_total NUMERIC
@ATTRIBUTE merchant_rating_count NUMERIC
@ATTRIBUTE merchant_rating NUMERIC
@ATTRIBUTE merchant_has_profile_picture NUMERIC
@ATTRIBUTE size_encoded NUMERIC
@ATTRIBUTE price_converted NUMERIC
@ATTRIBUTE color_encoded NUMERIC
@ATTRIBUTE units_sold_categories NUMERIC
@ATTRIBUTE rating_five_proportion NUMERIC
@ATTRIBUTE rating_four_proportion NUMERIC
@ATTRIBUTE rating_three_proportion NUMERIC
@ATTRIBUTE rating_two_proportion NUMERIC
@ATTRIBUTE rating_one_proportion NUMERIC

@DATA
11.0,10,1,3.78,0,0,0,0,5,3,0,35,50,433,3.896073903002309,0,8,12.1,25,Stable,0.4013377926421405,0.24414715719063546,0.18394648829431437,0.07357859531772576,0.09698996655518395
8.0,7,0,4.05,0,0,0,0,50,2,0,31,50,19221,4.168097393475886,0,2,8.8,4,Hot,0.5211141060197664,0.2205750224618149,0.1258984725965858,0.05536837376460018,0.0770440251572327
16.0,76,1,3.53,0,0,0,0,50,5,0,58,50,1088,4.272058823529412,1,2,17.6,53,Slow,0.39473684210526316,0.23684210526315788,0.05263157894736842,0.13157894736842105,0.18421052631578946
11.0,10,0,4.6,0,0,0,0,12,3,0,42,50,38936,4.122996712553935,1,8,12.1,25,Slow,0.6,0.4,0.0,0.0,0.0
8.0,7,0,4.16,1,0,1,0,50,2,0,32,50,43676,4.283611136550967,0,2,8.8,4,Hot,0.5693877551020409,0.1932944606413994,0.12667638483965016,0.05,0.060641399416909623
14.0,12,1,4.04,0,0,0,0,50,4,0,41,50,26473,3.8947606995807047,0,3,15.400000000000002,29,Stable,0.5550935550935551,0.1787941787941788,0.12474012474012475,0.037422037422037424,0.10395010395010396
7.0,6,0,3.6,0,0,0,0,50,2,0,127,50,483,4.15527950310559,0,2,7.700000000000001,4,Slow,0.4,0.16,0.2,0.12,0.12
12.0,11,1,3.89,0,0,0,0,25,3,0,50,50,59903,4.153665091898569,1,4,13.2,46,Hot,0.479075850043592,0.19572798605056668,0.15780296425457715,0.06713164777680906,0.1002615518744551
7.0,50,0,3.49,0,0,0,0,50,2,0,132,50,1290,4.011627906976744,0,2,7.700000000000001,1,Stable,0.32653061224489793,0.22448979591836735,0.20408163265306123,0.10204081632653061,0.14285714285714285
2.0,56,1,3.07,0,0,0,0,2,1,0,26,50,4435,3.696054114994363,0,2,2.2,29,Slow,0.39285714285714285,0.10714285714285714,0.03571428571428571,0.10714285714285714,0.35714285714285715
6.0,16,1,3.11,0,0,0,0,25,2,0,18,50,9177,3.8740329083578513,0,2,6.6000000000000005,60,Slow,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.18518518518518517
8.0,7,1,4.07,0,0,0,0,50,3,0,38,50,2745,4.1256830601092895,0,2,8.8,30,Stable,0.5543071161048689,0.1647940074906367,0.149812734082397,0.056179775280898875,0.0749063670411985
8.0,84,0,3.96,0,0,0,0,50,3,0,125,50,48654,4.204916348090599,0,2,8.8,58,Hot,0.4986607142857143,0.20647321428571427,0.14252232142857144,0.06506696428571429,0.08727678571428571
8.0,25,0,4.0,0,0,0,0,50,3,0,43,50,13127,4.12394301820675,0,1,8.8,29,Stable,0.59375,0.15625,0.03125,0.09375,0.125
11.0,22,1,3.97,0,0,0,0,50,2,0,30,50,4508,4.330745341614906,0,1,12.1,4,Stable,0.5013927576601671,0.20612813370473537,0.13649025069637882,0.07799442896935933,0.07799442896935933
3.66,4,0,3.19,0,0,0,0,2,1,0,45,50,10600,3.8675471698113206,0,2,4.026000000000001,24,Stable,0.30277777777777776,0.1574074074074074,0.19537037037037036,0.11851851851851852,0.22592592592592592
1.68,2,1,3.67,0,0,0,0,1,1,0,40,50,1047,3.956064947468959,0,8,1.848,60,Slow,0.5,0.16666666666666666,0.08333333333333333,0.0,0.25
13.0,11,0,2.5,0,0,0,0,36,3,0,29,50,31,3.774193548387097,0,8,14.3,60,Slow,0.0,0.5,0.0,0.0,0.5
13.0,11,1,3.82,0,0,0,0,30,3,0,43,50,80093,4.006692220293909,0,2,14.3,69,Stable,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182
11.0,16,1,2.92,0,0,0,0,50,2,0,16,50,18,3.6666666666666665,0,2,12.1,67,Slow,0.16666666666666666,0.08333333333333333,0.5,0.0,0.25
7.0,9,0,3.75,0,0,0,0,2,2,0,44,50,30643,4.152726560715335,1,2,7.700000000000001,4,Stable,0.4611872146118721,0.1643835616438356,0.1735159817351598,0.0684931506849315,0.1324200913242009
4.8100000000000005,76,0,4.16,0,0,0,0,45,1,0,39,50,24564,3.928879661292949,0,2,5.291000000000001,52,Hot,0.5406698564593302,0.22998405103668262,0.13269537480063795,0.044657097288676235,0.05199362041467304
9.0,8,0,4.29,0,0,0,0,50,3,0,55,50,5819,4.151916136793264,0,3,9.9,67,Stable,0.6254927726675427,0.16819973718791065,0.11826544021024968,0.04467805519053877,0.04336399474375821
18.0,115,0,3.68,0,0,0,0,34,5,0,51,50,300,4.156666666666666,0,3,19.8,53,Slow,0.4124293785310734,0.2033898305084746,0.1751412429378531,0.06779661016949153,0.14124293785310735
7.0,6,1,3.63,0,0,0,0,50,2,0,41,50,12033,4.024765228953711,0,2,7.700000000000001,3,Stable,0.40765391014975044,0.16971713810316139,0.20133111480865223,0.09151414309484193,0.129783693843594
5.0,8,1,3.06,0,0,0,0,1,1,0,40,50,8484,3.995167373880245,0,8,5.5,36,Stable,0.2903225806451613,0.16129032258064516,0.16129032258064516,0.0967741935483871,0.2903225806451613
1.68,2,1,3.76,0,0,0,0,1,1,0,30,50,365,3.9424657534246577,0,1,1.848,4,Stable,0.39215686274509803,0.2549019607843137,0.19607843137254902,0.0392156862745098,0.11764705882352941
7.0,6,1,3.81,0,0,0,0,3,2,0,49,50,44,3.772727272727273,0,8,7.700000000000001,11,Slow,0.38095238095238093,0.19047619047619047,0.2857142857142857,0.14285714285714285,0.0
6.0,7,0,2.67,0,0,0,0,46,2,0,8,50,1374,4.058951965065503,0,2,6.6000000000000005,46,Slow,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
13.0,19,1,3.76,0,0,0,0,50,3,0,12,50,171,3.9415204678362574,0,2,14.3,4,Stable,0.46357615894039733,0.2052980132450331,0.10596026490066225,0.07947019867549669,0.1456953642384106
11.0,89,0,3.46,0,0,0,0,50,2,0,52,50,73595,4.38569196276921,1,2,12.1,4,Slow,0.3333333333333333,0.20833333333333334,0.25,0.0,0.20833333333333334
7.0,6,0,3.29,0,0,0,0,4,2,0,46,50,3460,3.8708092485549135,0,2,7.700000000000001,25,Stable,0.3685220729366603,0.1401151631477927,0.15163147792706333,0.09404990403071017,0.2456813819577735
12.0,11,0,2.0,0,0,0,0,50,3,0,38,50,5301,4.001131861912847,0,1,13.2,46,Slow,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
6.0,17,0,4.14,0,0,0,0,37,2,0,74,50,629,4.166931637519872,0,3,6.6000000000000005,4,Slow,0.5376344086021505,0.1935483870967742,0.16129032258064516,0.08602150537634409,0.021505376344086023
6.0,17,0,3.28,0,0,0,0,50,2,0,49,50,7851,4.216278181123424,0,8,6.6000000000000005,60,Stable,0.3674832962138085,0.111358574610245,0.18485523385300667,0.1091314031180401,0.22717149220489977
8.0,7,1,3.89,0,0,0,0,25,3,0,28,50,88193,4.080890773644167,1,8,8.8,24,Slow,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222
8.0,7,0,3.14,0,0,0,0,5,2,0,32,50,89,4.067415730337078,0,1,8.8,69,Slow,0.3103448275862069,0.13793103448275862,0.20689655172413793,0.06896551724137931,0.27586206896551724
11.0,84,0,3.98,0,0,0,0,50,2,0,137,50,6460,4.141021671826626,0,5,12.1,49,Stable,0.5025252525252525,0.2058080808080808,0.1414141414141414,0.06818181818181818,0.08207070707070707
6.0,22,0,4.04,0,0,0,0,21,2,0,55,50,7076,3.968061051441493,0,2,6.6000000000000005,46,Stable,0.5565693430656934,0.15875912408759124,0.14233576642335766,0.05291970802919708,0.08941605839416059
11.0,10,1,3.76,0,0,0,0,50,3,0,42,50,1452,3.7355371900826446,0,3,12.1,4,Stable,0.4583333333333333,0.19047619047619047,0.15476190476190477,0.041666666666666664,0.15476190476190477
9.0,8,1,4.16,0,0,0,0,20,3,0,35,50,2869,3.9745555942837214,0,2,9.9,22,Slow,0.5483870967741935,0.22580645161290322,0.12903225806451613,0.03225806451612903,0.06451612903225806
8.0,26,0,3.07,0,0,0,0,50,2,0,40,50,43,3.186046511627907,0,6,8.8,4,Slow,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.21428571428571427
3.78,4,1,3.35,0,0,0,0,1,1,0,38,50,105015,3.789601485502071,0,1,4.158,53,Stable,0.379746835443038,0.16455696202531644,0.13924050632911392,0.06329113924050633,0.25316455696202533
8.0,7,0,3.89,0,0,0,0,50,2,0,124,50,32724,4.101118445177852,0,2,8.8,60,Slow,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222
6.0,145,1,3.83,0,0,0,0,49,2,0,49,50,2602,4.159492697924673,0,1,6.6000000000000005,24,Slow,0.4423076923076923,0.25,0.09615384615384616,0.11538461538461539,0.09615384615384616
8.0,17,0,3.96,0,0,0,0,50,3,0,32,50,892,3.901345291479821,0,3,8.8,60,Stable,0.4618055555555556,0.2604166666666667,0.13541666666666666,0.0625,0.0798611111111111
9.0,36,0,4.09,0,0,0,0,50,3,0,42,50,49327,4.168345936302633,0,2,9.9,4,Hot,0.5387802071346375,0.20207134637514385,0.13970080552359032,0.05293440736478711,0.06651323360184119
5.65,5,1,4.06,0,0,0,0,50,1,0,65,50,92654,4.251721458328836,1,2,6.215000000000001,4,Stable,0.5270541082164328,0.20240480961923848,0.14729458917835672,0.04609218436873747,0.07715430861723446
3.0,3,0,3.4,0,0,0,0,3,1,0,36,50,268,3.8917910447761193,0,1,3.3000000000000003,3,Slow,0.3333333333333333,0.2,0.13333333333333333,0.2,0.13333333333333333
8.0,10,0,3.8,0,0,0,0,5,2,0,23,50,129,3.7906976744186047,0,1,8.8,11,Slow,0.6,0.0,0.2,0.0,0.2
5.74,59,0,3.99,0,0,0,0,3,1,0,43,50,3161,4.181588105030054,0,1,6.314000000000001,67,Stable,0.5774647887323944,0.09859154929577464,0.14084507042253522,0.09859154929577464,0.08450704225352113
5.0,5,0,5.0,0,0,0,0,50,2,0,8,50,129,3.8372093023255816,0,2,5.5,60,Slow,nan,nan,nan,nan,nan
8.0,7,1,3.61,0,0,0,0,50,2,0,38,50,70773,4.038319698189988,0,8,8.8,37,Hot,0.39797908172309876,0.18773267151214323,0.1770962595284524,0.09962772558057081,0.1375642616557348
3.67,4,1,4.31,0,0,0,0,50,1,0,138,50,11333,4.395746933733345,1,8,4.037,4,Hot,0.6341698841698842,0.1805019305019305,0.10038610038610038,0.03523166023166023,0.04971042471042471
8.0,7,1,3.69,0,0,0,0,17,3,0,33,50,3209,4.27859146151449,0,2,8.8,69,Stable,0.4429530201342282,0.18008948545861297,0.14317673378076062,0.087248322147651,0.1465324384787472
11.0,10,0,3.64,0,0,0,0,50,2,0,41,50,39381,4.066326401056347,0,2,12.1,11,Stable,0.4341736694677871,0.18207282913165265,0.14285714285714285,0.0700280112044818,0.17086834733893558
8.0,7,0,4.0,0,0,0,0,4,3,0,42,50,19281,4.159898345521498,0,1,8.8,29,Slow,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
22.0,169,1,3.38,0,0,0,0,50,5,0,35,50,9341,4.147414623701959,0,3,24.200000000000003,60,Stable,0.35977859778597787,0.17158671586715868,0.16974169741697417,0.09040590405904059,0.20848708487084872
8.0,7,1,3.7,0,0,0,0,50,3,0,41,50,39381,4.066326401056347,0,2,8.8,60,Hot,0.4383449405981155,0.18844735764031134,0.1528062269561655,0.07414993854977468,0.14625153625563295
19.0,26,1,3.01,2,1,0,1,10,6,0,47,40,5048,4.1596671949286845,0,4,20.9,37,Stable,0.2780487804878049,0.12195121951219512,0.2097560975609756,0.11219512195121951,0.2780487804878049
11.0,10,0,3.67,0,0,0,0,50,2,0,39,50,2377,4.063525452250736,0,2,12.1,46,Stable,0.4372093023255814,0.14883720930232558,0.18604651162790697,0.10697674418604651,0.12093023255813953
6.0,6,0,4.17,0,0,0,0,9,2,0,37,50,2996,4.348798397863819,0,1,6.6000000000000005,46,Stable,0.5841584158415841,0.21386138613861386,0.07128712871287128,0.04554455445544554,0.08514851485148515
7.0,56,1,4.16,0,0,0,0,15,2,0,41,50,25222,4.001546269130125,0,2,7.700000000000001,46,Stable,0.5420899854862119,0.23004354136429608,0.12481857764876633,0.047895500725689405,0.055152394775036286
7.0,6,1,3.84,0,0,0,0,10,2,0,20,50,7069,4.055028999858537,0,1,7.700000000000001,60,Hot,0.480788675429727,0.18604651162790697,0.14408493427704752,0.07280080889787664,0.11627906976744186
8.0,11,0,2.81,0,0,0,0,50,2,0,17,50,31,3.5806451612903225,0,2,8.8,67,Slow,0.23809523809523808,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.2857142857142857
14.0,26,0,3.61,0,0,0,0,2,3,0,39,50,7385,4.087339201083277,0,1,15.400000000000002,25,Slow,0.4305555555555556,0.19444444444444445,0.1111111111111111,0.08333333333333333,0.18055555555555555
6.0,6,1,3.67,0,0,0,0,5,2,0,38,50,4705,4.040595111583422,0,8,6.6000000000000005,13,Slow,0.3333333333333333,0.2962962962962963,0.18518518518518517,0.07407407407407407,0.1111111111111111
11.0,12,0,3.45,0,0,0,0,50,2,0,79,50,1490,3.946308724832215,0,2,12.1,4,Stable,0.36650717703349284,0.17320574162679425,0.1799043062200957,0.10430622009569378,0.17607655502392344
6.0,21,0,3.18,0,0,0,0,13,2,0,34,50,9827,4.113869950137377,1,2,6.6000000000000005,46,Stable,0.3036649214659686,0.16753926701570682,0.16928446771378708,0.12041884816753927,0.23909249563699825
7.0,47,0,4.02,0,0,0,0,50,2,0,42,50,35262,3.939481594918042,0,3,7.700000000000001,37,Stable,0.5539568345323741,0.1618705035971223,0.12410071942446044,0.07014388489208633,0.08992805755395683
6.0,76,1,4.29,1,0,1,0,50,2,0,32,50,28159,4.183387194147519,0,2,6.6000000000000005,4,Hot,0.6168868466398622,0.1860999425617461,0.10970706490522689,0.04192992533026996,0.045376220562894885
7.0,16,0,3.71,0,0,0,0,50,2,0,45,50,1702,3.907168037602821,0,2,7.700000000000001,53,Hot,0.44754464285714285,0.18470982142857142,0.14229910714285715,0.08147321428571429,0.14397321428571427
9.0,65,1,3.7,0,0,0,0,50,3,0,36,50,3373,3.9647198339756895,0,3,9.9,53,Stable,0.43209876543209874,0.19753086419753085,0.16049382716049382,0.06172839506172839,0.14814814814814814
8.0,10,0,5.0,0,0,0,0,5,2,0,23,50,127,3.874015748031496,0,1,8.8,69,Slow,1.0,0.0,0.0,0.0,0.0
11.0,84,1,3.61,0,0,0,0,5,2,0,27,50,435,3.855172413793104,0,1,12.1,22,Slow,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.0,0.16666666666666666
8.0,7,1,3.76,0,0,0,0,10,2,0,38,50,108048,4.052504442470013,1,3,8.8,28,Hot,0.4215331766407521,0.21858615078647622,0.16886638944133067,0.07611643464111373,0.11489784849032725
18.0,17,0,4.17,0,0,0,0,18,5,0,39,50,3309,4.250528860682985,0,8,19.8,37,Hot,0.5679777020749458,0.21399814183957883,0.10529575720037163,0.043357076494270674,0.06937132239083307
11.0,30,0,5.0,0,0,0,0,50,3,0,78,50,22621,4.295123999823173,0,2,12.1,58,Slow,nan,nan,nan,nan,nan
4.83,51,1,2.0,0,0,0,0,3,1,0,39,50,57,3.824561403508772,0,1,5.313000000000001,60,Slow,0.0,0.0,0.0,1.0,0.0
8.0,7,1,4.57,0,0,0,0,2,3,0,37,50,610,3.814754098360656,0,1,8.8,8,Slow,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0
5.85,13,1,3.16,0,0,0,0,9,2,0,38,50,25631,3.8947368421052633,0,1,6.4350000000000005,11,Stable,0.3089700996677741,0.17275747508305647,0.1611295681063123,0.08637873754152824,0.2707641196013289
11.0,10,1,3.96,2,1,1,0,50,2,0,27,50,794,4.277078085642318,0,1,12.1,53,Slow,0.68,0.0,0.08,0.08,0.16
9.0,34,1,4.44,0,0,0,0,50,3,0,39,50,1385,4.124909747292419,0,3,9.9,4,Slow,0.7222222222222222,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555
15.0,101,0,3.91,1,1,0,0,22,4,0,40,50,29044,4.16027406693293,1,4,16.5,69,Stable,0.5170278637770898,0.16408668730650156,0.14551083591331268,0.06346749226006192,0.10990712074303406
5.0,5,0,4.06,0,0,0,0,50,2,0,39,50,2610,4.15823754789272,0,3,5.5,60,Stable,0.5532994923857868,0.18781725888324874,0.12690355329949238,0.030456852791878174,0.10152284263959391
8.0,7,1,3.52,0,0,0,0,17,3,0,41,50,139223,3.933581376640354,0,2,8.8,46,Slow,0.391304347826087,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.08695652173913043
5.69,5,0,4.26,1,0,1,0,50,1,0,51,50,2199,4.236471123237836,0,3,6.259000000000001,4,Stable,0.5877192982456141,0.21804511278195488,0.11027568922305764,0.03759398496240601,0.046365914786967416
6.0,41,1,4.1,0,0,0,0,47,2,0,41,50,9926,3.9492242595204514,0,2,6.6000000000000005,60,Stable,0.5282215122470714,0.22257720979765708,0.13205537806176784,0.05218317358892439,0.06496272630457935
11.0,89,0,3.77,0,0,0,0,4,2,0,37,50,104269,4.253287170683521,0,2,12.1,45,Slow,0.4583333333333333,0.16666666666666666,0.1875,0.0625,0.125
1.72,56,1,4.0,0,0,0,0,5,1,0,27,36,1338,4.097159940209267,0,8,1.892,53,Slow,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
5.78,26,0,3.84,0,0,0,0,50,2,0,37,50,3549,3.9822485207100593,0,2,6.3580000000000005,60,Hot,0.46213183730715285,0.20126227208976158,0.1535764375876578,0.0785413744740533,0.10448807854137447
11.0,10,0,4.23,0,0,0,0,50,2,0,48,50,5781,4.274865940148763,0,3,12.1,4,Stable,0.5933273219116321,0.1956717763751127,0.11812443642921551,0.029756537421100092,0.06311992786293959
12.0,11,0,3.67,0,0,0,0,50,3,0,24,50,870,3.891954022988506,0,2,13.2,60,Stable,0.4040247678018576,0.21671826625386997,0.16873065015479877,0.06656346749226007,0.14396284829721362
8.0,42,0,3.5,0,0,0,0,50,3,0,41,50,8433,3.8759634768172657,0,2,8.8,43,Stable,0.3863080684596577,0.16381418092909536,0.18092909535452323,0.10024449877750612,0.1687041564792176
1.89,2,0,3.46,0,0,0,0,1,1,0,33,50,540,4.105555555555555,0,1,2.079,4,Slow,0.41025641025641024,0.20512820512820512,0.05128205128205128,0.10256410256410256,0.23076923076923078
12.0,17,0,4.21,0,0,0,0,50,3,0,43,50,20478,3.9103428069147377,1,3,13.2,60,Stable,0.5825242718446602,0.1941747572815534,0.1262135922330097,0.04854368932038835,0.04854368932038835
6.0,6,1,3.6,0,0,0,0,2,2,0,20,50,7314,3.938200710965272,0,1,6.6000000000000005,46,Hot,0.4270650263620387,0.15817223198594024,0.1546572934973638,0.10369068541300527,0.15641476274165203
4.0,4,1,4.28,1,0,1,0,4,1,0,18,50,15538,4.156197708842837,0,1,4.4,39,Stable,0.6066134549600912,0.20125427594070697,0.10490307867730901,0.037058152793614595,0.05017103762827822
7.0,33,0,2.75,0,0,0,0,29,2,0,43,50,41623,3.9174494870624414,1,2,7.700000000000001,11,Slow,0.375,0.0,0.125,0.0,0.5
8.0,7,0,3.9,0,0,0,0,50,3,0,21,50,6126,4.3183153770812925,1,8,8.8,52,Slow,0.42857142857142855,0.3333333333333333,0.09523809523809523,0.0,0.14285714285714285
5.0,5,0,4.5,0,0,0,0,50,2,0,45,50,10600,3.8675471698113206,0,2,5.5,46,Slow,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
5.84,5,0,3.45,0,0,0,0,43,1,0,48,50,32168,3.884543645859239,0,2,6.424,25,Hot,0.3742378048780488,0.16539634146341464,0.17378048780487804,0.11051829268292683,0.1760670731707317
8.0,13,0,3.99,0,0,0,0,50,3,0,44,50,33148,3.97562447206468,0,2,8.8,25,Hot,0.5187068652379223,0.18961133309117326,0.13984743915728295,0.06211405739193607,0.08972030512168544
19.0,21,0,4.09,0,0,0,0,1,6,0,40,50,9116,4.092913558578323,1,8,20.9,11,Stable,0.5746316463805253,0.185137732222934,0.0954516335682255,0.04740550928891736,0.09737347853939782
11.0,10,1,3.54,0,0,0,0,50,2,0,42,50,885,4.15593220338983,1,5,12.1,4,Slow,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385
3.85,10,0,3.33,0,0,0,0,7,1,0,25,50,7676,4.039473684210527,0,8,4.235,52,Slow,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
9.0,48,1,4.01,0,0,0,0,50,3,0,25,50,6632,3.7487937273823886,0,3,9.9,52,Stable,0.5111111111111111,0.18518518518518517,0.17037037037037037,0.07407407407407407,0.05925925925925926
8.0,9,0,5.0,0,0,0,0,5,3,0,38,50,108048,4.052504442470013,1,8,8.8,43,Slow,nan,nan,nan,nan,nan
11.0,10,0,4.0,0,0,0,0,6,3,0,36,50,73119,4.004267016780864,1,3,12.1,60,Stable,0.4660633484162896,0.2669683257918552,0.1493212669683258,0.03167420814479638,0.08597285067873303
6.0,13,1,3.85,0,0,0,0,50,2,0,40,50,15076,4.084969487927832,0,2,6.6000000000000005,53,Hot,0.5088967971530249,0.16281138790035588,0.13612099644128114,0.05516014234875445,0.13701067615658363
5.0,33,0,3.98,0,0,0,0,50,1,0,41,50,366898,4.036080872613097,0,2,5.5,43,Hot,0.4976430488070201,0.2056711871781855,0.1545434766843136,0.06534193922692001,0.0768003481035608
16.0,14,1,4.05,0,0,0,0,50,5,0,36,50,514,4.217898832684825,0,2,17.6,60,Slow,0.524390243902439,0.21951219512195122,0.13414634146341464,0.024390243902439025,0.0975609756097561
13.0,11,0,3.91,0,0,0,0,50,3,0,28,50,38,3.473684210526316,0,8,14.3,69,Slow,0.6363636363636364,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182
9.0,34,1,3.14,0,0,0,0,50,3,0,40,50,1472,3.5346467391304346,0,1,9.9,39,Slow,0.2857142857142857,0.21428571428571427,0.10714285714285714,0.14285714285714285,0.25
7.0,6,1,3.64,0,0,0,0,50,2,0,104,50,855,4.264327485380117,0,8,7.700000000000001,46,Slow,0.36363636363636365,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182
6.0,6,0,3.96,0,0,0,0,50,2,0,40,50,45964,3.998651118266469,0,2,6.6000000000000005,60,Hot,0.5237628613424792,0.1634002939735424,0.15605095541401273,0.06246937775600196,0.09431651151396374
8.0,7,1,3.71,0,0,0,0,50,2,0,35,50,12974,3.965700632033297,0,2,8.8,20,Hot,0.4186046511627907,0.21040974529346623,0.1583610188261351,0.08859357696567,0.12403100775193798
4.7,17,1,4.0,0,0,0,0,3,1,0,43,50,80093,4.006692220293909,0,1,5.170000000000001,11,Slow,0.4,0.3,0.2,0.1,0.0
4.0,4,1,3.45,0,0,0,0,46,1,0,45,50,21412,4.149262096020923,0,8,4.4,60,Hot,0.35694050991501414,0.21175637393767704,0.14943342776203966,0.09135977337110482,0.1905099150141643
8.0,7,1,3.57,0,0,0,0,50,2,0,41,50,5365,3.945945945945946,0,2,8.8,60,Stable,0.3592233009708738,0.20711974110032363,0.20388349514563106,0.10679611650485436,0.12297734627831715
16.0,59,1,3.5,0,0,0,0,50,4,0,43,50,3743,3.89714133048357,0,8,17.6,4,Stable,0.36486486486486486,0.1981981981981982,0.1891891891891892,0.06306306306306306,0.18468468468468469
11.0,10,0,3.29,0,0,0,0,50,3,0,80,50,168,3.732142857142857,0,8,12.1,11,Slow,0.34210526315789475,0.13157894736842105,0.21052631578947367,0.10526315789473684,0.21052631578947367
5.77,5,0,3.85,0,0,0,0,50,2,0,43,50,19735,3.975069673169496,0,2,6.347,4,Hot,0.46749654218533887,0.19847856154910096,0.15318118948824344,0.0784923928077455,0.10235131396957123
8.0,84,0,4.19,1,0,1,0,50,3,0,37,50,80713,4.187813611190267,0,3,8.8,4,Hot,0.5645555857569992,0.21282957325360152,0.12122859472682794,0.05218809459092145,0.049198151671649905
14.0,13,0,4.5,1,0,1,0,50,3,0,40,50,7627,4.04772518683624,0,2,15.400000000000002,25,Slow,0.7256637168141593,0.1504424778761062,0.061946902654867256,0.02654867256637168,0.035398230088495575
6.0,26,0,3.25,0,0,0,0,50,2,0,40,50,99,3.646464646464647,0,1,6.6000000000000005,4,Slow,0.16666666666666666,0.16666666666666666,0.5,0.08333333333333333,0.08333333333333333
13.0,11,1,4.0,0,0,0,0,29,3,0,42,50,45151,4.032956080706961,0,2,14.3,69,Slow,0.75,0.0,0.0,0.0,0.25
11.0,50,0,4.22,1,0,1,0,50,3,0,43,50,36361,3.967520145210528,0,3,12.1,60,Hot,0.5719249478804725,0.21959694232105628,0.11257817929117443,0.04378040305767894,0.05211952744961779
4.0,4,0,3.39,0,0,0,0,7,1,0,48,50,32168,3.884543645859239,0,2,4.4,46,Stable,0.34227330779054915,0.16475095785440613,0.1979565772669221,0.13026819923371646,0.16475095785440613
5.77,16,0,3.72,0,0,0,0,50,2,0,44,50,6570,4.220091324200913,0,4,6.347,4,Stable,0.4090247452692867,0.2197962154294032,0.16593886462882096,0.08879184861717612,0.11644832605531295
9.0,50,0,4.17,0,0,0,0,50,3,0,41,50,15106,4.007149477028995,0,3,9.9,4,Hot,0.5799180327868853,0.18360655737704917,0.125,0.047540983606557376,0.06393442622950819
11.0,16,1,3.75,0,0,0,0,50,2,0,42,50,120781,4.15239979798147,1,1,12.1,4,Hot,0.4514501891551072,0.17906683480453972,0.16393442622950818,0.07440100882723834,0.13114754098360656
9.0,22,1,4.24,0,0,0,0,7,3,0,51,50,4516,4.231842338352524,0,2,9.9,25,Stable,0.6030534351145038,0.19083969465648856,0.10687022900763359,0.04580152671755725,0.05343511450381679
5.8100000000000005,34,1,3.54,0,0,0,0,2,2,0,43,50,80093,4.006692220293909,0,1,6.391000000000001,53,Stable,0.35185185185185186,0.14814814814814814,0.3148148148148148,0.05555555555555555,0.12962962962962962
11.0,59,0,3.66,0,0,0,0,50,3,0,54,50,4811,4.194554146747038,0,3,12.1,67,Slow,0.35714285714285715,0.25,0.17857142857142858,0.125,0.08928571428571429
11.0,10,0,3.69,0,0,0,0,50,2,0,37,50,5281,4.023291043,1,2,12.1,53,Hot,0.45601851851851855,0.1648148148148148,0.14814814814814814,0.07222222222222222,0.1587962962962963
8.0,7,1,3.53,0,0,0,0,50,3,0,42,50,2510,3.903585657370518,0,8,8.8,11,Stable,0.4052511415525114,0.1917808219178082,0.1278538812785388,0.07990867579908675,0.1952054794520548
11.0,10,0,3.65,0,0,0,0,50,3,0,46,50,78616,4.310432990739798,0,2,12.1,60,Hot,0.4360033030553262,0.17299752270850538,0.15483071841453344,0.07844756399669695,0.15772089182493806
